ID,Matemática,Física,Biologia,Química,Língua Portuguesa,Língua Inglesa,Artes,Filosofia,Redação,História,Geografia
4264,8.42,8.0,7.92,8.75,7.5,7.33,7.08,7.58,6.58,7.17,7.17
4265,8.58,7.92,7.67,8.25,7.33,7.58,7.58,7.92,8.17,7.58,7.17
4266,8.17,8.75,7.25,9.0,7.08,7.33,7.58,7.42,6.42,7.92,7.33
4267,9.33,8.33,7.58,8.67,7.5,7.75,8.42,7.58,8.08,7.83,7.58
4268,8.17,8.75,7.08,8.83,7.42,6.83,7.0,7.08,6.83,7.83,7.33
4269,8.5,8.67,7.58,8.75,7.67,7.5,7.75,7.42,7.83,7.33,7.17
4270,8.42,8.42,7.42,8.08,7.17,7.33,8.83,8.33,7.58,7.67,7.17
4271,8.92,8.92,7.33,8.58,7.5,7.42,7.33,7.92,7.25,7.92,8.08
4272,8.17,8.17,8.08,8.92,8.0,8.0,6.92,7.58,7.5,7.42,7.83
4273,8.75,8.58,7.92,8.33,7.92,7.83,7.58,7.25,7.25,7.83,6.58
4274,8.75,8.67,6.92,8.92,8.42,7.5,7.83,6.25,7.42,7.25,7.5
4275,8.5,8.25,8.5,9.08,7.33,7.42,8.08,7.25,8.0,7.08,7.42
4276,8.42,8.58,7.0,7.92,7.0,7.75,7.42,7.42,8.0,7.92,7.75
4277,8.67,8.25,7.58,9.08,7.83,6.5,8.42,7.25,7.0,6.92,7.5
4278,8.42,8.33,7.08,8.58,7.83,7.42,7.08,8.0,7.0,7.42,7.0
4279,8.42,8.0,8.33,8.25,7.58,7.25,7.92,7.42,7.0,7.67,6.67
4280,8.42,8.5,7.17,8.08,7.17,6.92,7.0,8.33,7.83,8.42,7.5
4281,8.67,8.42,8.08,8.75,7.83,7.33,7.42,7.5,7.58,7.25,7.17
4282,9.0,8.75,7.42,8.33,7.58,7.33,6.92,7.33,8.17,7.75,7.33
4283,8.42,8.58,7.25,8.75,6.92,7.83,7.42,7.08,7.58,7.75,7.83
4284,8.67,8.0,7.83,8.83,6.75,6.58,8.0,7.33,7.75,7.83,7.67
4285,8.33,8.58,7.67,8.42,6.67,8.0,7.83,8.08,8.08,7.33,8.17
4286,8.42,8.08,6.75,8.75,7.58,7.08,7.42,7.67,7.33,6.83,7.33
4287,8.92,8.33,6.58,8.83,8.58,7.0,7.92,8.75,8.0,6.33,7.33
4288,8.17,8.17,7.17,8.83,7.0,7.42,8.08,6.58,7.25,7.42,8.33
4289,7.92,8.58,6.92,9.17,8.0,6.42,8.08,8.58,6.83,7.83,7.58
4290,8.92,8.33,7.17,8.08,7.67,6.92,7.58,7.67,8.08,8.0,7.75
4291,8.92,8.0,8.75,8.33,7.75,8.0,7.08,7.83,7.25,7.25,7.17
4292,8.0,8.42,7.25,8.58,6.08,7.5,6.75,7.33,7.58,8.0,8.33
4293,8.25,8.67,7.17,8.08,7.33,7.83,8.67,7.67,7.58,7.42,6.83
4294,8.33,8.83,7.33,9.0,7.83,7.83,7.0,7.58,7.25,7.83,7.42
4295,8.67,8.67,6.58,8.42,8.08,7.25,7.75,7.92,7.33,7.33,7.92
4296,7.92,8.33,7.58,8.42,8.0,7.33,7.0,7.42,7.25,7.42,8.67
4297,8.42,9.0,7.25,8.83,7.25,7.67,7.33,8.08,8.08,8.0,7.67
4298,8.42,9.0,7.83,8.92,7.25,8.08,7.08,7.58,7.83,7.25,8.08
4299,8.58,8.67,8.5,7.92,7.33,7.33,7.42,7.08,7.17,8.17,7.83
4300,8.75,8.92,6.5,8.67,7.42,7.25,7.25,7.75,7.83,8.42,7.33
4301,8.92,8.42,7.83,8.92,8.08,8.08,8.58,8.0,8.0,8.0,7.42
4302,8.75,8.67,7.5,8.25,7.58,7.5,6.42,7.08,7.83,6.58,7.25
4303,8.5,8.83,6.75,8.0,7.75,7.5,7.83,6.58,6.67,8.08,7.0
4304,7.67,8.08,7.75,8.42,7.83,6.83,8.0,7.33,6.42,7.25,7.08
4305,8.58,8.75,8.33,8.58,6.83,6.92,6.83,7.83,7.25,8.08,7.08
4306,8.58,9.17,8.0,9.17,7.92,6.75,7.58,7.5,7.58,7.83,7.0
4307,8.5,8.5,7.5,8.92,7.33,8.25,7.5,7.92,8.08,7.08,7.25
4308,8.08,8.83,6.5,8.83,7.42,6.83,7.33,7.33,7.17,7.17,7.0
4309,8.5,8.5,7.67,8.33,7.5,7.58,6.33,6.5,7.5,7.17,7.58
4310,8.5,7.92,7.67,8.5,7.75,8.33,8.08,7.42,7.08,7.08,8.08
4311,9.08,8.33,8.0,7.92,7.5,6.75,6.75,7.17,6.92,8.25,7.58
4312,8.58,8.67,7.33,8.75,7.17,6.92,7.08,8.0,8.0,8.08,7.17
4313,8.58,8.0,6.92,8.42,7.5,7.67,6.5,8.83,7.33,6.58,7.33
4314,8.0,8.58,6.67,9.08,6.75,7.42,7.0,6.83,7.17,6.92,7.42
4315,8.5,7.83,7.42,8.67,7.75,7.67,7.25,6.75,8.5,6.75,7.75
4316,8.5,8.33,7.17,8.0,7.17,7.17,8.17,7.17,7.75,7.42,6.67
4317,8.25,8.17,7.67,8.67,7.33,7.17,8.25,7.92,8.42,7.67,6.75
4318,9.08,8.08,7.92,8.08,7.75,7.92,7.25,7.58,7.67,6.83,7.67
4319,8.5,8.92,8.08,8.08,7.33,7.17,7.42,7.25,6.83,6.92,7.08
4320,8.5,8.42,6.75,8.67,7.58,7.75,8.5,7.92,7.67,7.25,7.17
4321,8.5,8.83,7.33,8.33,7.75,8.0,7.42,7.67,6.75,7.67,7.83
4322,8.92,8.33,7.58,8.25,7.58,8.0,6.75,8.33,7.75,7.17,7.58
4323,8.33,7.92,7.17,8.75,7.17,6.92,7.42,7.5,7.08,7.92,7.67
4324,8.33,9.0,7.5,8.17,7.17,7.42,7.08,7.67,6.67,9.08,7.25
4325,8.42,8.33,7.75,8.42,6.92,7.33,8.42,8.33,7.17,7.83,7.58
4326,8.33,8.83,7.75,8.17,7.33,7.83,7.92,6.67,6.33,7.42,7.83
4327,8.67,8.92,7.67,7.83,7.75,6.67,7.58,6.75,7.0,7.33,8.17
4328,8.0,8.42,6.5,8.58,7.83,7.08,8.75,7.58,7.17,7.5,7.42
4329,9.0,8.75,6.75,7.92,7.17,7.75,8.17,7.92,7.42,7.0,7.0
4330,8.83,8.42,6.75,8.17,7.33,6.67,7.33,7.25,7.58,7.5,7.92
4331,8.67,8.08,8.33,8.5,6.92,7.67,7.08,7.08,6.75,7.83,7.75
4332,8.33,8.33,7.58,8.42,7.42,7.0,8.33,6.67,7.92,7.25,7.58
4333,9.25,8.92,7.5,8.42,7.75,7.5,7.42,7.92,8.0,6.75,6.83
4334,8.08,9.0,6.92,8.25,7.58,8.08,6.42,7.08,7.25,8.42,7.75
4335,9.08,8.58,7.42,8.58,7.83,6.42,7.25,7.75,7.42,7.17,7.5
4336,8.17,8.25,7.42,7.92,7.5,7.5,7.42,7.25,6.58,6.75,8.75
4337,8.08,8.83,7.5,8.08,6.83,8.25,7.58,6.67,7.67,7.58,7.25
4338,8.33,8.5,7.58,8.92,8.42,7.58,8.75,7.42,7.17,7.25,7.17
4339,8.75,8.83,7.08,9.33,7.25,6.92,6.83,7.67,7.83,7.25,7.17
4340,8.58,8.92,7.42,9.0,6.83,6.92,7.83,7.0,7.08,7.58,8.0
4341,8.75,8.92,7.92,8.17,7.25,6.42,7.92,7.83,8.0,7.42,7.58
4342,7.83,8.42,6.83,9.0,8.25,7.5,7.0,7.92,8.17,7.42,7.42
4343,8.83,8.42,7.5,8.92,7.25,7.17,7.67,7.33,8.08,7.0,7.67
4344,8.25,8.67,7.75,8.42,7.25,7.17,7.17,7.67,7.08,6.58,7.08
4345,8.42,8.5,7.42,8.67,7.67,7.75,7.75,8.08,7.75,8.0,6.75
4346,8.58,8.17,8.0,8.42,7.17,7.58,8.0,7.58,7.67,7.33,7.83
4347,8.5,8.75,8.42,8.33,8.42,8.5,7.33,7.92,7.75,6.83,7.08
4348,8.0,8.67,7.92,8.08,7.67,7.42,8.0,7.67,6.5,7.0,6.92
4349,8.67,8.08,7.75,9.08,7.42,7.58,7.58,7.58,7.0,7.83,8.08
4350,8.08,8.5,8.33,8.08,7.17,7.75,7.5,7.08,8.17,8.0,7.17
4351,9.17,8.75,7.83,9.08,7.25,7.08,7.67,7.92,6.42,7.58,6.83
4352,8.5,8.58,7.75,8.17,7.5,7.83,7.67,7.67,7.42,7.5,8.0
4353,8.17,8.33,7.08,8.75,7.33,7.67,7.5,7.17,7.17,7.17,7.5
4354,8.42,8.58,7.25,8.5,7.0,6.58,8.17,7.67,7.42,7.42,7.58
4355,8.42,7.67,8.67,8.0,8.58,8.17,8.08,6.83,6.83,7.83,7.5
4356,8.5,8.92,7.33,8.17,7.92,6.58,7.33,7.42,6.75,8.33,8.17
4357,8.58,8.25,7.5,9.0,7.42,7.33,7.5,7.58,6.83,7.17,8.08
4358,8.67,8.75,8.42,9.0,7.5,7.92,8.0,7.42,7.67,8.58,6.92
4359,7.92,8.42,7.75,8.33,6.33,7.42,7.42,7.75,8.42,7.67,6.75
4360,8.42,8.92,6.92,8.83,8.17,7.5,7.92,7.5,7.5,7.67,7.75
4361,9.17,8.42,8.25,8.83,7.33,8.33,7.83,7.5,6.83,7.5,6.92
4362,8.42,8.58,7.83,8.75,7.33,8.5,8.0,8.42,6.92,7.58,7.25
4363,8.75,9.25,7.83,8.5,7.33,7.33,6.75,6.83,7.5,7.75,7.75
4364,8.75,8.08,6.33,8.17,8.17,7.58,7.83,7.75,7.08,7.5,7.33
4365,8.83,8.42,7.0,8.67,7.25,6.33,7.75,6.33,8.25,6.75,8.08
4366,8.75,8.0,7.5,8.42,6.67,7.5,7.83,6.75,7.33,7.75,7.25
4367,8.75,9.08,7.42,8.5,7.33,6.33,8.17,7.83,7.83,6.42,7.33
4368,7.33,8.83,8.08,8.5,7.5,7.5,7.5,8.17,6.67,7.08,7.08
4369,8.25,8.25,7.92,9.0,7.42,7.5,7.92,7.33,7.08,8.33,6.75
4370,8.42,8.33,7.08,8.42,7.25,7.08,7.92,8.75,8.33,7.17,7.17
4371,9.0,8.75,7.83,8.75,7.42,7.92,7.75,7.75,7.0,7.25,7.92
4372,8.58,8.92,8.33,8.67,7.92,6.33,8.17,6.75,7.75,6.75,7.42
4373,8.58,8.5,8.25,8.75,7.25,6.75,7.42,6.83,8.0,7.5,7.33
4374,8.25,8.33,8.33,8.83,7.5,7.42,7.75,7.08,7.92,7.92,7.0
4375,8.33,8.08,6.92,8.33,6.92,7.58,7.17,6.92,7.75,7.58,7.33
4376,8.33,8.25,8.33,8.33,7.17,7.0,7.08,7.17,6.67,7.25,6.75
4377,8.33,8.0,7.83,9.33,7.92,7.0,7.75,7.0,8.08,7.25,6.83
4378,8.5,8.42,7.17,8.33,7.58,7.25,6.58,7.5,7.67,7.25,6.92
4379,8.0,8.08,7.33,8.5,7.08,6.5,7.17,6.92,7.58,7.67,7.5
4380,8.42,7.58,7.0,8.25,7.42,7.17,7.25,7.5,8.17,7.83,7.75
4381,8.67,8.25,7.33,8.58,7.42,7.25,8.0,7.5,6.42,6.33,7.25
4382,8.25,8.42,8.08,8.5,7.33,7.33,7.42,7.42,7.42,7.25,6.83
4383,8.83,9.08,8.25,8.58,7.58,7.67,8.17,7.17,7.17,6.75,7.75
4384,8.58,8.0,7.33,8.58,7.33,7.17,8.0,8.0,8.25,8.25,7.75
4385,8.5,8.33,8.25,9.0,8.17,7.0,7.67,7.17,6.42,7.25,7.17
4386,8.58,8.17,7.75,8.25,7.92,6.58,7.75,8.0,7.75,6.42,7.83
4387,7.75,8.33,8.0,8.83,7.33,7.42,7.33,8.33,6.58,7.25,8.25
4388,8.42,7.92,8.08,8.25,7.67,7.08,7.58,8.17,7.75,6.83,7.17
4389,8.33,8.83,8.17,9.25,8.25,7.67,6.75,7.0,7.5,7.58,7.75
4390,8.5,8.25,8.83,8.08,7.42,6.83,6.58,6.83,7.75,7.0,7.58
4391,8.17,8.08,7.17,8.33,8.08,7.42,6.92,8.25,7.75,7.83,7.08
4392,8.33,8.58,7.33,8.33,7.08,7.08,7.33,7.83,9.17,8.08,6.58
4393,8.5,8.17,7.58,8.08,7.42,7.42,6.58,8.58,7.83,7.33,7.67
4394,8.17,8.5,7.58,8.25,7.67,7.08,6.33,7.17,8.42,7.33,6.67
4395,8.67,8.33,7.42,8.0,7.25,7.58,6.75,6.5,6.67,7.5,7.83
4396,9.17,8.5,7.0,8.58,7.33,7.25,8.83,8.25,6.92,7.0,7.83
4397,8.17,8.75,7.83,8.83,7.5,7.25,7.83,7.75,6.67,6.92,7.25
4398,7.92,8.17,7.0,8.42,6.67,7.92,6.83,7.5,7.5,7.42,7.17
4399,8.17,8.0,6.33,9.08,7.5,7.17,7.83,7.58,7.42,5.83,7.67
4400,8.33,8.33,7.25,8.08,6.75,7.83,7.67,7.0,7.75,7.75,7.58
4401,8.42,8.5,7.25,8.08,6.83,7.83,7.5,8.08,7.58,7.33,7.58
4402,8.0,8.67,7.42,8.75,6.83,7.75,7.17,7.42,7.58,7.17,7.42
4403,8.67,9.08,7.83,8.08,7.17,8.0,7.75,7.5,7.42,8.33,6.92
4404,8.92,8.42,7.83,8.0,7.58,6.25,6.67,6.92,7.75,7.42,7.58
4405,8.42,8.42,7.42,8.0,8.5,7.58,6.75,7.5,7.83,7.08,7.92
4406,8.92,8.67,6.83,8.5,7.17,7.33,6.67,7.17,7.17,7.33,7.67
4407,8.25,9.5,6.25,8.5,8.08,6.83,7.75,6.58,7.08,7.58,7.42
4408,8.5,8.5,7.08,8.75,7.33,7.67,7.08,7.83,7.67,7.25,8.08
4409,8.75,7.92,7.67,8.67,7.92,8.08,7.83,8.58,7.67,7.58,7.0
4410,8.58,8.58,7.67,9.0,7.08,8.0,7.42,7.42,7.25,7.92,7.17
4411,8.5,8.25,7.5,8.75,7.25,7.58,7.25,7.5,7.33,7.08,7.42
4412,8.58,8.75,8.08,8.92,7.33,7.58,7.5,6.58,7.67,7.25,7.25
4413,8.42,7.75,7.58,8.33,7.33,7.92,6.92,7.25,7.58,6.83,7.25
4414,8.75,9.0,8.25,8.5,7.08,6.42,7.42,8.33,7.83,8.0,7.67
4415,8.33,8.08,7.67,9.08,7.83,7.33,8.25,7.58,7.75,7.83,6.83
4416,9.0,8.25,7.42,8.33,6.83,8.0,8.0,7.92,7.25,8.25,7.58
4417,7.75,8.25,8.75,8.58,7.17,8.08,8.33,7.42,7.08,8.0,7.75
4418,8.33,8.75,7.58,8.5,7.0,7.17,7.75,8.0,7.0,7.92,7.92
4419,8.17,8.67,7.58,8.75,6.67,6.92,6.92,8.5,8.17,7.42,8.0
4420,8.08,8.75,7.67,8.42,7.42,8.0,7.33,7.67,6.83,7.58,7.58
4421,8.67,8.75,8.08,8.58,7.5,8.17,8.42,8.33,7.42,7.08,8.08
4422,8.25,8.33,7.67,8.33,7.42,7.33,7.42,8.0,7.0,6.75,7.17
4423,8.75,8.75,7.92,8.58,8.42,7.83,7.42,7.58,7.67,7.08,7.58
4424,8.92,8.42,7.42,8.42,8.0,6.75,7.83,7.67,8.0,7.17,7.83
4425,8.5,8.5,6.92,8.75,7.83,7.25,7.5,7.33,8.0,6.67,6.67
4426,8.92,8.67,7.33,8.75,7.75,7.92,8.08,7.0,6.67,7.5,7.83
4427,8.25,8.25,7.33,7.92,7.58,7.25,7.25,6.42,7.58,6.92,7.83
4428,8.5,8.83,8.0,8.08,8.08,7.42,6.83,7.25,8.92,7.92,7.42
4429,8.67,8.5,6.75,8.83,7.33,7.0,6.5,8.0,7.58,7.58,7.17
4430,8.75,8.25,7.92,8.25,8.17,7.17,7.25,7.17,7.33,8.58,7.25
4431,8.67,8.25,8.17,8.42,6.67,8.08,7.67,7.25,7.25,7.67,6.83
4432,8.67,9.0,6.42,8.42,7.83,8.17,7.0,6.75,7.5,7.25,7.17
4433,8.67,8.42,7.75,8.42,6.83,7.17,7.67,7.58,7.58,7.58,7.25
4434,8.25,8.58,8.0,8.08,7.33,6.67,7.5,7.67,6.83,7.17,7.75
4435,8.33,8.33,7.08,8.75,7.17,7.67,7.17,6.92,6.75,8.08,7.5
4436,8.25,8.83,8.0,8.5,8.0,8.25,7.42,6.25,7.33,7.25,8.0
4437,9.25,8.33,6.17,8.67,7.83,8.0,7.58,6.75,7.0,7.33,8.0
4438,8.92,8.83,7.58,8.92,7.42,7.83,8.08,8.25,7.25,6.67,7.33
4439,8.08,8.5,7.42,8.17,7.75,7.67,8.08,6.83,6.92,6.83,7.25
4440,8.83,8.0,8.92,8.5,7.5,7.25,7.17,8.0,7.5,7.67,7.58
4441,9.08,9.25,7.67,8.42,8.17,6.92,6.67,7.17,8.17,8.17,8.25
4442,9.0,8.25,7.58,7.92,7.17,7.67,7.25,7.17,8.0,7.92,7.58
4443,8.5,8.25,8.5,8.25,7.42,7.5,7.58,8.0,7.58,8.17,7.67
4444,8.25,8.83,7.33,8.92,7.92,7.75,7.67,6.83,7.75,8.17,7.17
4445,8.75,8.42,8.5,8.67,8.25,6.42,7.42,7.5,7.33,7.33,7.75
4446,8.67,8.92,7.75,8.83,7.5,8.42,7.92,7.92,7.5,8.08,7.42
4447,8.83,8.5,7.5,8.67,7.42,8.58,8.42,7.75,7.08,6.92,7.75
4448,7.83,8.25,8.0,8.42,8.58,7.58,7.17,7.58,8.0,7.25,8.58
4449,9.0,8.17,7.5,7.92,6.17,6.33,7.08,7.58,7.42,6.17,8.58
4450,9.08,7.83,6.75,8.58,8.17,7.33,8.33,7.58,6.42,7.33,7.67
4451,8.83,8.5,7.75,8.5,8.17,8.25,7.42,7.0,7.5,7.58,7.92
4452,8.25,8.67,6.92,8.5,7.58,7.58,6.83,7.67,7.42,7.75,8.25
4453,8.33,8.33,8.17,8.67,6.92,7.58,8.17,8.33,6.92,7.17,7.92
4454,8.08,8.42,6.67,8.33,7.25,8.0,7.67,7.42,7.83,7.25,7.58
4455,8.5,8.58,7.42,8.5,8.58,7.42,7.75,7.83,6.83,7.83,7.67
4456,8.75,8.83,7.58,7.92,8.17,6.75,7.0,7.67,7.83,7.25,6.83
4457,8.33,8.58,7.5,9.0,7.17,7.58,7.5,8.08,7.42,8.0,7.42
4458,8.92,8.75,7.08,7.92,7.5,7.92,6.83,7.17,7.67,6.92,7.83
4459,8.5,8.75,8.33,8.75,6.92,6.75,7.58,8.08,8.08,7.67,7.67
4460,9.17,8.92,7.08,8.25,6.92,8.08,7.92,6.75,7.25,7.67,7.25
4461,8.58,8.17,7.5,8.25,7.83,7.83,7.58,6.92,7.17,7.17,8.17
4462,8.58,8.0,7.08,8.58,8.08,7.08,7.42,7.08,7.75,7.67,7.25
4463,8.67,8.08,7.58,8.42,7.33,7.75,7.25,7.67,6.83,8.33,8.5
4464,8.58,9.25,7.67,8.92,8.0,7.5,7.17,7.0,6.83,6.92,7.5
4465,8.92,9.0,7.5,8.25,7.33,7.83,6.92,7.42,7.33,8.17,6.83
4466,8.25,9.08,7.67,8.5,8.17,7.42,8.17,7.42,7.42,7.5,7.25
4467,8.17,7.75,7.5,8.17,7.67,8.5,7.42,7.83,7.58,8.0,7.33
4468,8.25,8.0,7.58,8.67,7.5,7.17,7.5,7.08,7.25,8.25,8.25
4469,8.67,9.08,7.5,8.67,8.08,8.17,7.75,6.92,7.92,6.83,6.92
4470,8.58,8.33,6.83,8.5,7.83,7.08,8.5,7.0,7.17,6.75,7.0
4471,8.67,8.67,7.33,7.92,8.17,7.58,7.83,7.42,8.5,6.17,7.67
4472,9.08,8.67,7.33,8.75,8.0,7.08,7.42,7.25,6.75,8.17,7.75
4473,8.75,8.75,7.92,9.5,7.58,8.17,7.08,8.0,7.42,6.83,7.0
4474,8.25,9.08,7.0,8.75,7.92,7.58,6.67,7.08,7.25,7.92,7.33
4475,8.83,8.5,7.83,8.17,7.75,7.25,8.42,8.0,6.83,7.58,8.42
4476,8.83,8.92,6.83,8.83,7.67,7.75,6.83,7.83,8.0,7.17,7.67
4477,8.58,8.67,7.0,8.08,7.25,7.33,7.92,8.42,7.42,7.92,8.0
4478,8.17,8.0,7.75,8.17,7.5,7.25,8.08,6.92,7.08,6.75,7.67
4479,8.25,9.08,7.0,8.33,7.58,7.5,7.75,8.17,7.5,7.67,8.25
4480,8.33,8.5,6.83,7.92,8.25,7.58,7.67,8.08,8.17,8.0,7.58
4481,8.25,8.25,7.42,8.92,7.08,7.33,8.0,6.92,7.08,7.42,7.58
4482,8.42,8.58,6.83,8.67,7.08,8.08,7.17,6.92,6.42,6.5,7.75
4483,8.67,8.92,7.17,8.92,8.25,7.33,7.5,7.67,7.58,7.5,7.33
4484,8.33,8.25,6.5,8.25,7.83,7.92,6.83,7.92,8.25,7.92,8.33
4485,7.75,8.58,7.92,8.5,7.75,7.75,8.58,7.75,7.08,8.08,7.75
4486,8.42,8.33,7.67,8.75,7.5,7.25,6.92,7.33,7.42,6.75,8.08
4487,8.0,8.33,8.08,8.58,7.0,7.58,7.58,7.75,7.33,8.33,7.83
4488,9.0,8.83,6.33,8.92,6.92,7.33,7.92,8.0,8.25,6.83,7.33
4489,8.42,8.08,6.92,8.58,8.33,6.83,8.0,7.5,7.83,6.75,7.75
4490,8.5,8.17,7.08,8.58,7.92,7.67,7.67,8.25,8.08,6.92,7.92
4491,8.42,7.92,7.92,8.42,7.83,8.0,7.58,6.42,8.08,7.67,8.08
4492,8.83,8.58,7.58,9.33,6.83,6.5,6.17,7.33,7.33,7.33,7.75
4493,8.17,8.08,7.42,9.08,7.33,7.5,8.17,7.33,7.83,7.67,7.33
4494,8.33,8.42,8.0,8.33,7.83,7.08,7.42,7.17,7.58,7.58,6.58
4495,8.83,8.83,7.92,8.0,7.17,7.0,7.5,7.33,7.17,8.25,7.17
4496,8.42,8.5,7.67,8.58,8.08,6.83,6.5,7.33,7.67,6.92,7.08
4497,8.5,8.42,7.17,8.33,6.42,6.08,7.17,6.92,7.42,7.5,7.42
4498,9.25,8.08,7.58,8.25,7.33,7.42,7.75,7.17,7.08,6.92,7.83
4499,8.67,8.5,7.92,8.25,7.33,6.33,8.0,7.42,8.0,6.75,6.83
4500,8.0,8.25,7.83,8.33,7.58,7.5,8.08,7.75,7.08,8.25,7.75
4501,8.67,8.58,7.5,8.25,6.92,7.17,7.5,7.58,7.33,7.42,7.58
4502,8.67,8.17,8.5,8.08,7.25,7.75,7.33,7.67,8.0,7.5,7.0
4503,9.0,8.08,7.58,8.25,6.92,7.42,8.25,7.33,6.75,6.58,7.17
4504,8.25,8.92,8.17,9.17,7.17,7.83,7.25,7.67,7.83,7.67,7.92
4505,8.25,8.67,7.25,8.25,7.83,7.83,7.58,7.75,6.92,7.67,8.08
4506,8.17,9.0,7.33,8.75,7.25,6.75,7.25,6.58,6.75,7.58,7.0
4507,8.17,7.92,8.75,8.0,8.0,8.25,7.33,8.58,7.25,7.25,7.0
4508,8.5,8.67,7.0,8.0,7.08,7.5,7.42,7.25,7.58,6.83,8.0
4509,8.58,8.5,8.17,8.33,7.58,7.33,7.08,7.58,7.5,7.83,7.33
4510,8.33,8.08,7.75,8.5,7.92,8.08,8.33,8.25,7.83,6.75,7.67
4511,8.92,9.08,7.25,8.58,7.67,7.75,8.17,7.33,7.67,7.17,7.17
4512,8.67,8.75,6.92,8.58,7.83,7.67,8.0,7.83,7.08,7.58,8.67
4513,8.67,8.83,9.08,8.92,8.42,8.33,7.75,7.42,7.17,7.08,7.33
4514,8.83,8.08,7.0,8.42,6.67,7.92,7.67,7.75,7.17,7.25,7.58
4515,8.42,8.58,7.92,8.17,7.25,8.0,7.5,7.5,7.17,6.92,7.5
4516,8.42,8.58,8.08,8.83,7.5,7.33,6.83,6.75,7.67,8.17,7.42
4517,8.33,7.92,7.75,8.33,7.33,7.17,7.58,7.5,6.5,7.42,7.17
4518,8.92,8.25,7.58,8.92,7.33,7.0,6.92,7.25,7.58,7.75,7.5
4519,7.92,8.58,7.67,8.5,7.5,6.75,7.67,7.92,8.42,7.42,8.08
4520,9.17,8.58,7.58,8.83,7.5,7.08,7.25,7.67,6.75,8.33,7.5
4521,8.58,8.42,7.75,8.75,7.67,7.83,7.0,7.33,7.42,7.67,7.75
4522,8.17,8.67,7.58,8.83,8.0,7.17,7.67,7.42,8.0,7.5,7.0
4523,8.75,8.75,6.75,8.42,6.25,8.25,7.58,8.08,7.75,7.83,7.5
4524,8.83,8.25,7.17,8.08,7.42,6.92,7.17,7.42,8.25,6.33,7.08
4525,8.42,8.42,7.42,8.42,7.67,7.42,8.08,7.17,7.0,8.0,7.58
4526,8.83,8.75,7.17,8.25,7.42,7.58,7.67,7.08,7.5,7.67,8.25
4527,8.58,8.17,7.42,8.33,7.25,7.42,6.83,8.25,7.42,6.75,7.33
4528,8.92,8.75,7.83,8.92,8.25,8.0,7.33,7.33,8.67,7.5,7.67
4529,9.17,8.75,7.5,8.75,7.0,7.33,7.5,7.25,8.42,7.08,7.0
4530,8.42,8.08,7.08,8.25,8.58,7.92,7.33,7.25,7.83,7.25,8.25
4531,8.75,8.5,7.25,8.25,8.33,7.58,7.83,8.08,6.58,7.83,8.33
4532,8.83,8.42,7.33,8.33,8.33,6.83,7.25,6.92,7.17,7.92,7.75
4533,8.58,8.75,7.08,8.58,7.67,7.92,6.17,7.33,8.0,6.25,7.42
4534,7.83,7.75,7.0,8.5,7.33,7.17,7.42,8.25,6.67,7.75,7.75
4535,8.0,8.17,7.0,8.5,7.42,8.5,7.0,7.08,7.67,7.42,8.0
4536,8.17,8.67,8.0,8.58,7.75,7.67,7.5,7.58,8.17,7.75,8.08
4537,8.58,7.83,6.75,8.67,6.92,7.83,7.42,7.42,7.92,7.92,7.42
4538,8.17,8.83,7.83,8.92,8.08,7.5,8.67,8.42,8.08,7.17,8.08
4539,8.5,8.42,7.08,8.67,6.75,7.25,8.0,7.25,8.33,7.25,7.92
4540,7.58,8.42,7.25,8.33,8.17,7.42,7.08,8.0,7.33,8.17,7.0
4541,8.75,8.42,7.92,8.08,6.75,7.5,7.92,7.67,6.92,8.08,7.58
4542,8.25,8.67,7.25,8.17,7.83,7.08,7.0,7.17,7.08,6.83,7.33
4543,8.42,8.92,8.42,8.25,8.25,6.92,7.42,8.42,7.67,6.58,6.83
4544,8.17,8.08,7.83,8.0,7.42,6.58,7.17,7.83,6.83,7.0,7.42
4545,8.42,8.08,7.17,8.58,7.25,6.83,8.25,8.0,7.58,7.0,7.75
4546,8.67,8.92,7.92,8.5,7.5,7.92,6.67,7.17,7.0,7.08,7.25
4547,8.5,8.58,7.83,8.58,7.42,7.67,7.0,7.67,7.75,8.08,8.17
4548,8.17,8.17,7.25,9.08,7.17,7.75,6.67,6.17,8.42,9.08,7.58
4549,8.08,8.25,7.33,8.42,7.67,7.42,6.58,7.42,7.25,7.25,6.75
4550,8.83,8.42,7.83,8.83,7.0,7.92,7.58,7.17,7.42,8.33,8.33
4551,8.58,8.33,7.08,8.17,7.25,7.25,6.92,7.92,7.42,8.33,8.17
4552,8.17,8.17,7.75,8.17,7.5,6.42,7.0,8.5,7.5,8.17,7.83
4553,8.58,9.0,7.67,7.92,7.08,6.67,7.83,7.33,7.58,8.0,7.17
4554,8.58,8.58,7.42,8.75,7.75,6.83,7.5,7.67,7.08,7.5,7.58
4555,8.92,8.67,7.67,8.33,7.33,7.33,7.58,7.58,7.42,8.92,7.67
4556,8.67,8.17,7.17,9.0,7.83,8.17,7.75,7.67,6.75,7.33,7.5
4557,8.58,8.58,8.33,8.67,7.83,7.75,8.42,7.67,6.5,7.33,7.92
4558,8.58,8.75,7.67,7.75,6.5,7.67,7.17,6.75,7.92,7.17,7.42
4559,8.17,7.92,7.75,8.08,7.42,7.58,7.58,7.42,8.33,8.17,6.25
